image_index,image_name,method,attack,attack_label,attack_group,psnr,ssim,extracted_text,success,soft_success,ber,runtime_ms,output_height,output_width
18,000000551660.jpg,DCT,left30_occlusion,左裁30%(遮挡),occlusion,43.8999,0.991238,DAT[PRO AOPI ICHP,False,False,0.066176,17.297,640,424
18,000000551660.jpg,DCT,left30_real,左裁30%(真实),real_crop,43.8999,0.991238,,False,False,1.0,4.442,640,297
18,000000551660.jpg,DCT,center60_screenshot,中心60%(截图),real_crop,43.8999,0.991238,,False,False,1.0,1.974,384,254
18,000000551660.jpg,DCT,random30_real,随机30%(真实),real_crop,43.8999,0.991238,,False,False,1.0,1.55,448,297
18,000000551660.jpg,DCT,top30_real_jpeg_q30,组合攻击(上裁30%+JPEG Q30),combo,43.8999,0.991238,,False,False,1.0,4.259,448,424
18,000000551660.jpg,DCT,jpeg_q70,JPEG Q70,compression,43.8999,0.991238,DCT_PRO_COPYRIGHT,True,True,0.0,17.352,640,424
18,000000551660.jpg,DCT,jpeg_q50,JPEG Q50,compression,43.8999,0.991238,DCT_PRO_COPYRIGHT,True,True,0.0,16.05,640,424
18,000000551660.jpg,DCT,jpeg_q30,JPEG Q30,compression,43.8999,0.991238,DCT[PRO_COPYRIGHT,False,True,0.007353,20.263,640,424
18,000000551660.jpg,DCT,resize_50,缩放50%,resize,43.8999,0.991238,,False,False,1.0,15.783,640,424
18,000000551660.jpg,DCT,resize_200,缩放200%,resize,43.8999,0.991238,DCT_PRO_COPYRIGHT,True,True,0.0,194.105,640,424
18,000000551660.jpg,DCT,noise_sigma10,噪声σ=10,noise,43.8999,0.991238,DCT_PRO_COPYRIGHT,True,True,0.0,13.636,640,424
18,000000551660.jpg,DCT,brightness_plus30,亮度+30%,brightness,43.8999,0.991238,,False,False,1.0,6.223,640,424
18,000000551660.jpg,DCT-Pro,top30_occlusion,上裁30%(遮挡),occlusion,38.7054,0.973176,DCT_PRO_COPYRIGHT,True,True,0.0,57.211,640,424
18,000000551660.jpg,DCT-Pro,top30_real,上裁30%(真实),real_crop,38.7054,0.973176,,False,False,1.0,108.569,448,424
18,000000551660.jpg,DCT-Pro,top50_occlusion,上裁50%(遮挡),occlusion,38.7054,0.973176,DCT_PRO_COPYRIGHT,True,True,0.0,55.738,640,424
18,000000551660.jpg,DCT-Pro,top50_real,上裁50%(真实),real_crop,38.7054,0.973176,,False,False,1.0,72.33,320,424
18,000000551660.jpg,DCT-Pro,left30_occlusion,左裁30%(遮挡),occlusion,38.7054,0.973176,DCT_PRO_COPYRIGHT,True,True,0.0,55.986,640,424
18,000000551660.jpg,DCT-Pro,left30_real,左裁30%(真实),real_crop,38.7054,0.973176," b Ò pì"" Ã¿",False,False,0.464286,114.942,640,297
18,000000551660.jpg,DCT-Pro,center60_screenshot,中心60%(截图),real_crop,38.7054,0.973176,,False,False,1.0,45.707,384,254
18,000000551660.jpg,DCT-Pro,random30_real,随机30%(真实),real_crop,38.7054,0.973176,,False,False,1.0,68.68,448,297
18,000000551660.jpg,DCT-Pro,top30_real_jpeg_q30,组合攻击(上裁30%+JPEG Q30),combo,38.7054,0.973176,,False,False,1.0,101.009,448,424
18,000000551660.jpg,DCT-Pro,jpeg_q70,JPEG Q70,compression,38.7054,0.973176,DCT_PRO_COPYRIGHT,True,True,0.0,50.579,640,424
18,000000551660.jpg,DCT-Pro,jpeg_q50,JPEG Q50,compression,38.7054,0.973176,DCT_PRO_COPYRIGHT,True,True,0.0,143.661,640,424
18,000000551660.jpg,DCT-Pro,jpeg_q30,JPEG Q30,compression,38.7054,0.973176,DCT_PRO_COPYRIGHT,True,True,0.0,144.711,640,424
18,000000551660.jpg,DCT-Pro,resize_50,缩放50%,resize,38.7054,0.973176,DCT_PRO_COPYRIGHT,True,True,0.0,148.247,640,424
18,000000551660.jpg,DCT-Pro,resize_200,缩放200%,resize,38.7054,0.973176,DCT_PRO_COPYRIGHT,True,True,0.0,53.214,640,424
18,000000551660.jpg,DCT-Pro,noise_sigma10,噪声σ=10,noise,38.7054,0.973176,DCT_PRO_COPYRIGHT,True,True,0.0,52.804,640,424
18,000000551660.jpg,DCT-Pro,brightness_plus30,亮度+30%,brightness,38.7054,0.973176,DCT_PRO_COPYRIGHT,True,True,0.0,54.566,640,424
19,000000581781.jpg,LSB,top30_occlusion,上裁30%(遮挡),occlusion,54.0014,0.997484,,False,False,1.0,1.678,478,640
19,000000581781.jpg,LSB,top30_real,上裁30%(真实),real_crop,54.0014,0.997484,,False,False,1.0,0.655,335,640
19,000000581781.jpg,LSB,top50_occlusion,上裁50%(遮挡),occlusion,54.0014,0.997484,,False,False,1.0,0.662,478,640
19,000000581781.jpg,LSB,top50_real,上裁50%(真实),real_crop,54.0014,0.997484,,False,False,1.0,0.275,239,640
19,000000581781.jpg,LSB,left30_occlusion,左裁30%(遮挡),occlusion,54.0014,0.997484,,False,False,1.0,0.395,478,640
19,000000581781.jpg,LSB,left30_real,左裁30%(真实),real_crop,54.0014,0.997484,,False,False,1.0,0.3,478,448
19,000000581781.jpg,LSB,center60_screenshot,中心60%(截图),real_crop,54.0014,0.997484,,False,False,1.0,0.219,287,384
19,000000581781.jpg,LSB,random30_real,随机30%(真实),real_crop,54.0014,0.997484,,False,False,1.0,0.306,335,448
19,000000581781.jpg,LSB,top30_real_jpeg_q30,组合攻击(上裁30%+JPEG Q30),combo,54.0014,0.997484,,False,False,1.0,0.376,335,640
19,000000581781.jpg,LSB,jpeg_q70,JPEG Q70,compression,54.0014,0.997484,,False,False,1.0,0.437,478,640
19,000000581781.jpg,LSB,jpeg_q50,JPEG Q50,compression,54.0014,0.997484,,False,False,1.0,0.566,478,640
19,000000581781.jpg,LSB,jpeg_q30,JPEG Q30,compression,54.0014,0.997484,,False,False,1.0,0.5,478,640
19,000000581781.jpg,LSB,resize_50,缩放50%,resize,54.0014,0.997484,,False,False,1.0,0.758,478,640
19,000000581781.jpg,LSB,resize_200,缩放200%,resize,54.0014,0.997484,,False,False,1.0,0.484,478,640
19,000000581781.jpg,LSB,noise_sigma10,噪声σ=10,noise,54.0014,0.997484,,False,False,1.0,0.611,478,640
19,000000581781.jpg,LSB,brightness_plus30,亮度+30%,brightness,54.0014,0.997484,,False,False,1.0,0.526,478,640
19,000000581781.jpg,DCT,top30_occlusion,上裁30%(遮挡),occlusion,44.2154,0.990322,DCT,False,False,0.375,3.583,478,640
19,000000581781.jpg,DCT,top30_real,上裁30%(真实),real_crop,44.2154,0.990322,,False,False,1.0,1.695,335,640
19,000000581781.jpg,DCT,top50_occlusion,上裁50%(遮挡),occlusion,44.2154,0.990322,  TD  ,False,False,0.382353,4.739,478,640
19,000000581781.jpg,DCT,top50_real,上裁50%(真实),real_crop,44.2154,0.990322,,False,False,1.0,2.183,239,640
19,000000581781.jpg,DCT,left30_occlusion,左裁30%(遮挡),occlusion,44.2154,0.990322, C  PRN_BMPYBIG ,False,False,0.110294,6.182,478,640
19,000000581781.jpg,DCT,left30_real,左裁30%(真实),real_crop,44.2154,0.990322,,False,False,1.0,1.301,478,448
19,000000581781.jpg,DCT,center60_screenshot,中心60%(截图),real_crop,44.2154,0.990322,,False,False,1.0,0.824,287,384
19,000000581781.jpg,DCT,random30_real,随机30%(真实),real_crop,44.2154,0.990322,,False,False,1.0,0.947,335,448
19,000000581781.jpg,DCT,top30_real_jpeg_q30,组合攻击(上裁30%+JPEG Q30),combo,44.2154,0.990322,,False,False,1.0,1.719,335,640
19,000000581781.jpg,DCT,jpeg_q70,JPEG Q70,compression,44.2154,0.990322,DCT_PRO_COPYRIGHT,True,True,0.0,6.104,478,640
19,000000581781.jpg,DCT,jpeg_q50,JPEG Q50,compression,44.2154,0.990322,DCT_PRO_COPYRIGHT,True,True,0.0,7.223,478,640
19,000000581781.jpg,DCT,jpeg_q30,JPEG Q30,compression,44.2154,0.990322,,False,False,1.0,2.885,478,640
19,000000581781.jpg,DCT,resize_50,缩放50%,resize,44.2154,0.990322,,False,False,1.0,2.054,478,640
19,000000581781.jpg,DCT,resize_200,缩放200%,resize,44.2154,0.990322,DCT_PRO_COPYRIGHT,True,True,0.0,6.365,478,640
19,000000581781.jpg,DCT,noise_sigma10,噪声σ=10,noise,44.2154,0.990322,DCT_PRO_COPYRIGHT,True,True,0.0,7.217,478,640
19,000000581781.jpg,DCT,brightness_plus30,亮度+30%,brightness,44.2154,0.990322,,False,False,1.0,2.149,478,640
19,000000581781.jpg,DCT-Pro,top30_occlusion,上裁30%(遮挡),occlusion,39.1327,0.975495,DCT_PRO_COPYRIGHT,True,True,0.0,98.787,478,640
19,000000581781.jpg,DCT-Pro,top30_real,上裁30%(真实),real_crop,39.1327,0.975495,,False,False,1.0,170.161,335,640
19,000000581781.jpg,DCT-Pro,top50_occlusion,上裁50%(遮挡),occlusion,39.1327,0.975495,DCT_PRO_COPYRIGHT,True,True,0.0,58.089,478,640
19,000000581781.jpg,DCT-Pro,top50_real,上裁50%(真实),real_crop,39.1327,0.975495,,False,False,1.0,76.622,239,640
19,000000581781.jpg,DCT-Pro,left30_occlusion,左裁30%(遮挡),occlusion,39.1327,0.975495,DCT_PRO_COPYRIGHT,True,True,0.0,58.244,478,640
19,000000581781.jpg,DCT-Pro,left30_real,左裁30%(真实),real_crop,39.1327,0.975495,,False,False,1.0,438.873,478,448
19,000000581781.jpg,DCT-Pro,center60_screenshot,中心60%(截图),real_crop,39.1327,0.975495,,False,False,1.0,90.55,287,384
19,000000581781.jpg,DCT-Pro,random30_real,随机30%(真实),real_crop,39.1327,0.975495,,False,False,1.0,138.398,335,448
19,000000581781.jpg,DCT-Pro,top30_real_jpeg_q30,组合攻击(上裁30%+JPEG Q30),combo,39.1327,0.975495,,False,False,1.0,176.836,335,640
19,000000581781.jpg,DCT-Pro,jpeg_q70,JPEG Q70,compression,39.1327,0.975495,DCT_PRO_COPYRIGHT,True,True,0.0,221.092,478,640
19,000000581781.jpg,DCT-Pro,jpeg_q50,JPEG Q50,compression,39.1327,0.975495,DCT_PRO_COPYRIGHT,True,True,0.0,178.287,478,640
19,000000581781.jpg,DCT-Pro,jpeg_q30,JPEG Q30,compression,39.1327,0.975495,DCT_PRO_COPYRIGHT,True,True,0.0,178.218,478,640
19,000000581781.jpg,DCT-Pro,resize_50,缩放50%,resize,39.1327,0.975495,DCT_PRO_COPYRIGHT,True,True,0.0,631.688,478,640
19,000000581781.jpg,DCT-Pro,resize_200,缩放200%,resize,39.1327,0.975495,DCT_PRO_COPYRIGHT,True,True,0.0,117.244,478,640
19,000000581781.jpg,DCT-Pro,noise_sigma10,噪声σ=10,noise,39.1327,0.975495,DCT_PRO_COPYRIGHT,True,True,0.0,169.862,478,640
19,000000581781.jpg,DCT-Pro,brightness_plus30,亮度+30%,brightness,39.1327,0.975495,DCT_PRO_COPYRIGHT,True,True,0.0,80.011,478,640
