image_index,image_name,preset,attack,psnr,ssim,text,success,soft_success,ber,runtime_ms,confidence,path_used,valid_units,output_height,output_width,texture_score,failure_label
0,000000000139.jpg,Base,real_top30_resize,45.80581104209044,0.9889448856906208,,False,False,1.0,2.128,0.0,classic_dct,0,426,640,305.1428,crop_phase_miss
0,000000000139.jpg,Base,rotate_1deg,45.80581104209044,0.9889448856906208,,False,False,1.0,3.135,0.0,classic_dct,0,426,640,305.1428,crop_phase_miss
0,000000000139.jpg,JND,real_top30_resize,46.81589823746108,0.9933106077940915,,False,False,1.0,3.302,0.0,classic_dct_jnd,0,426,640,305.1428,crop_phase_miss
0,000000000139.jpg,JND,rotate_1deg,46.81589823746108,0.9933106077940915,,False,False,1.0,1.97,0.0,classic_dct_jnd,0,426,640,305.1428,crop_phase_miss
0,000000000139.jpg,Tile_only,real_top30_resize,42.84588584986351,0.9725815289669892,,False,False,1.0,71.775,0.894958,fixed_grid_tile,5,426,640,305.1428,crop_phase_miss
0,000000000139.jpg,Tile_only,rotate_1deg,42.84588584986351,0.9725815289669892,,False,False,1.0,38.166,0.0,fixed_grid_tile,0,426,640,305.1428,crop_phase_miss
0,000000000139.jpg,Tile,real_top30_resize,44.171213621212424,0.9851920354255098,,False,False,1.0,118.425,1.0,fixed_grid_tile,3,426,640,305.1428,crop_phase_miss
0,000000000139.jpg,Tile,rotate_1deg,44.171213621212424,0.9851920354255098,,False,False,1.0,74.657,0.0,fixed_grid_tile,0,426,640,305.1428,crop_phase_miss
0,000000000139.jpg,Sync,real_top30_resize,43.04228225602101,0.9815305910377604,,False,False,1.0,200.864,0.0,fixed_grid_sync,0,426,640,305.1428,sync_fail
0,000000000139.jpg,Sync,rotate_1deg,43.04228225602101,0.9815305910377604,,False,False,1.0,230.395,0.0,fixed_grid_sync,0,426,640,305.1428,sync_fail
0,000000000139.jpg,Full,real_top30_resize,40.13731804733141,0.9629102525416392,,False,False,1.0,948.628,0.0,phase_search_timeout,15,426,640,305.1428,crop_phase_miss
0,000000000139.jpg,Full,rotate_1deg,40.13731804733141,0.9629102525416392,,False,False,1.0,788.651,0.0,phase_search_timeout,15,426,640,305.1428,crop_phase_miss
1,000000027768.jpg,Base,real_top30_resize,45.31968104273923,0.993884468287303,,False,False,1.0,4.195,0.0,classic_dct,0,612,612,784.0437,crop_phase_miss
1,000000027768.jpg,Base,rotate_1deg,45.31968104273923,0.993884468287303,,False,False,1.0,5.94,0.0,classic_dct,0,612,612,784.0437,crop_phase_miss
1,000000027768.jpg,JND,real_top30_resize,45.953764664484225,0.9962902359471086,,False,False,1.0,9.682,0.0,classic_dct_jnd,0,612,612,784.0437,crop_phase_miss
1,000000027768.jpg,JND,rotate_1deg,45.953764664484225,0.9962902359471086,,False,False,1.0,4.331,0.0,classic_dct_jnd,0,612,612,784.0437,crop_phase_miss
1,000000027768.jpg,Tile_only,real_top30_resize,42.2383156070941,0.9889558636093471,,False,False,1.0,47.988,0.0,fixed_grid_tile,0,612,612,784.0437,crop_phase_miss
1,000000027768.jpg,Tile_only,rotate_1deg,42.2383156070941,0.9889558636093471,,False,False,1.0,53.512,0.0,fixed_grid_tile,0,612,612,784.0437,crop_phase_miss
1,000000027768.jpg,Tile,real_top30_resize,42.815718654855594,0.9928815692141945,,False,False,1.0,55.79,0.0,fixed_grid_tile,0,612,612,784.0437,crop_phase_miss
1,000000027768.jpg,Tile,rotate_1deg,42.815718654855594,0.9928815692141945,,False,False,1.0,43.798,0.0,fixed_grid_tile,0,612,612,784.0437,crop_phase_miss
1,000000027768.jpg,Sync,real_top30_resize,41.95839169736302,0.991258660984751,,False,False,1.0,104.838,0.0,fixed_grid_sync,0,612,612,784.0437,sync_fail
1,000000027768.jpg,Sync,rotate_1deg,41.95839169736302,0.991258660984751,,False,False,1.0,99.379,0.0,fixed_grid_sync,0,612,612,784.0437,sync_fail
1,000000027768.jpg,Full,real_top30_resize,38.744153074884764,0.9804416077122049,,False,False,1.0,784.849,0.0,phase_search_timeout,16,612,612,784.0437,crop_phase_miss
1,000000027768.jpg,Full,rotate_1deg,38.744153074884764,0.9804416077122049,,False,False,1.0,786.88,0.0,phase_search_timeout,16,612,612,784.0437,crop_phase_miss
2,000000060102.jpg,Base,real_top30_resize,41.8173437408355,0.9865077277414804,,False,False,1.0,3.754,0.0,classic_dct,0,360,640,702.7629,crop_phase_miss
2,000000060102.jpg,Base,rotate_1deg,41.8173437408355,0.9865077277414804,,False,False,1.0,1.842,0.0,classic_dct,0,360,640,702.7629,crop_phase_miss
2,000000060102.jpg,JND,real_top30_resize,42.215759917641975,0.99221587701899,,False,False,1.0,2.283,0.0,classic_dct_jnd,0,360,640,702.7629,crop_phase_miss
2,000000060102.jpg,JND,rotate_1deg,42.215759917641975,0.99221587701899,,False,False,1.0,2.401,0.0,classic_dct_jnd,0,360,640,702.7629,crop_phase_miss
2,000000060102.jpg,Tile_only,real_top30_resize,42.78482162847796,0.977856977516254,,False,False,1.0,22.3,0.0,fixed_grid_tile,0,360,640,702.7629,crop_phase_miss
2,000000060102.jpg,Tile_only,rotate_1deg,42.78482162847796,0.977856977516254,,False,False,1.0,25.912,0.0,fixed_grid_tile,0,360,640,702.7629,crop_phase_miss
2,000000060102.jpg,Tile,real_top30_resize,44.12198742956655,0.989369502336933,,False,False,1.0,41.606,0.0,fixed_grid_tile,0,360,640,702.7629,crop_phase_miss
2,000000060102.jpg,Tile,rotate_1deg,44.12198742956655,0.989369502336933,,False,False,1.0,46.807,0.0,fixed_grid_tile,0,360,640,702.7629,crop_phase_miss
2,000000060102.jpg,Sync,real_top30_resize,43.76320185796559,0.9870435755988456,,False,False,1.0,44.392,0.0,fixed_grid_sync,0,360,640,702.7629,sync_fail
2,000000060102.jpg,Sync,rotate_1deg,43.76320185796559,0.9870435755988456,,False,False,1.0,40.863,0.0,fixed_grid_sync,0,360,640,702.7629,sync_fail
2,000000060102.jpg,Full,real_top30_resize,39.38064841549411,0.9733360343899663,,False,False,1.0,1484.012,0.0,phase_search_timeout,10,360,640,702.7629,crop_phase_miss
2,000000060102.jpg,Full,rotate_1deg,39.38064841549411,0.9733360343899663,,False,False,1.0,733.715,0.0,phase_search_timeout,10,360,640,702.7629,crop_phase_miss
3,000000092053.jpg,Base,real_top30_resize,46.38554625886368,0.9862176830130741,,False,False,1.0,3.445,0.0,classic_dct,0,427,640,232.8556,crop_phase_miss
3,000000092053.jpg,Base,rotate_1deg,46.38554625886368,0.9862176830130741,,False,False,1.0,1.978,0.0,classic_dct,0,427,640,232.8556,crop_phase_miss
3,000000092053.jpg,JND,real_top30_resize,47.384672631533476,0.991193015725333,,False,False,1.0,3.593,0.0,classic_dct_jnd,0,427,640,232.8556,crop_phase_miss
3,000000092053.jpg,JND,rotate_1deg,47.384672631533476,0.991193015725333,,False,False,1.0,2.129,0.0,classic_dct_jnd,0,427,640,232.8556,crop_phase_miss
3,000000092053.jpg,Tile_only,real_top30_resize,42.803763791292795,0.9709665205900808,,False,False,1.0,29.177,1.0,fixed_grid_tile,3,427,640,232.8556,crop_phase_miss
3,000000092053.jpg,Tile_only,rotate_1deg,42.803763791292795,0.9709665205900808,,False,False,1.0,70.821,0.0,fixed_grid_tile,0,427,640,232.8556,crop_phase_miss
3,000000092053.jpg,Tile,real_top30_resize,43.8812851071269,0.9831534518325231,,False,False,1.0,57.605,1.0,fixed_grid_tile,3,427,640,232.8556,crop_phase_miss
3,000000092053.jpg,Tile,rotate_1deg,43.8812851071269,0.9831534518325231,,False,False,1.0,57.245,0.0,fixed_grid_tile,0,427,640,232.8556,crop_phase_miss
3,000000092053.jpg,Sync,real_top30_resize,42.81598171971403,0.9803018137814502,,False,False,1.0,65.897,0.0,fixed_grid_sync,0,427,640,232.8556,sync_fail
3,000000092053.jpg,Sync,rotate_1deg,42.81598171971403,0.9803018137814502,,False,False,1.0,56.24,0.0,fixed_grid_sync,0,427,640,232.8556,sync_fail
3,000000092053.jpg,Full,real_top30_resize,40.63552104004551,0.9602054305663557,,False,False,1.0,839.254,0.0,phase_search_timeout,15,427,640,232.8556,crop_phase_miss
3,000000092053.jpg,Full,rotate_1deg,40.63552104004551,0.9602054305663557,,False,False,1.0,780.566,0.0,phase_search_timeout,15,427,640,232.8556,crop_phase_miss
4,000000125472.jpg,Base,real_top30_resize,42.28341628178462,0.9885806894221908,,False,False,1.0,2.71,0.0,classic_dct,0,640,427,980.9828,crop_phase_miss
4,000000125472.jpg,Base,rotate_1deg,42.28341628178462,0.9885806894221908,,False,False,1.0,2.569,0.0,classic_dct,0,640,427,980.9828,crop_phase_miss
4,000000125472.jpg,JND,real_top30_resize,42.56128542653717,0.9939770058696441,,False,False,1.0,2.028,0.0,classic_dct_jnd,0,640,427,980.9828,crop_phase_miss
4,000000125472.jpg,JND,rotate_1deg,42.56128542653717,0.9939770058696441,,False,False,1.0,2.99,0.0,classic_dct_jnd,0,640,427,980.9828,crop_phase_miss
4,000000125472.jpg,Tile_only,real_top30_resize,41.615251780278655,0.9718265123631851,,False,False,1.0,21.418,0.0,fixed_grid_tile,0,640,427,980.9828,crop_phase_miss
4,000000125472.jpg,Tile_only,rotate_1deg,41.615251780278655,0.9718265123631851,,False,False,1.0,20.156,1.0,fixed_grid_tile,1,640,427,980.9828,crop_phase_miss
4,000000125472.jpg,Tile,real_top30_resize,42.67430548751875,0.9868759856505528,,False,False,1.0,83.571,0.0,fixed_grid_tile,0,640,427,980.9828,crop_phase_miss
4,000000125472.jpg,Tile,rotate_1deg,42.67430548751875,0.9868759856505528,,False,False,1.0,63.72,0.0,fixed_grid_tile,0,640,427,980.9828,crop_phase_miss
4,000000125472.jpg,Sync,real_top30_resize,41.565215724801504,0.9834121751590129,,False,False,1.0,51.472,0.0,fixed_grid_sync,0,640,427,980.9828,sync_fail
4,000000125472.jpg,Sync,rotate_1deg,41.565215724801504,0.9834121751590129,,False,False,1.0,55.537,0.0,fixed_grid_sync,0,640,427,980.9828,sync_fail
4,000000125472.jpg,Full,real_top30_resize,37.92205886413545,0.9649451229977153,,False,False,1.0,754.12,0.0,phase_search_timeout,15,640,427,980.9828,crop_phase_miss
4,000000125472.jpg,Full,rotate_1deg,37.92205886413545,0.9649451229977153,,False,False,1.0,755.794,0.0,phase_search_timeout,15,640,427,980.9828,crop_phase_miss
5,000000154705.jpg,Base,real_top30_resize,43.47748364878334,0.9901426003295489,,False,False,1.0,3.132,0.0,classic_dct,0,464,640,729.8141,crop_phase_miss
5,000000154705.jpg,Base,rotate_1deg,43.47748364878334,0.9901426003295489,,False,False,1.0,4.459,0.0,classic_dct,0,464,640,729.8141,crop_phase_miss
5,000000154705.jpg,JND,real_top30_resize,43.90087871320037,0.9940049923306542,,False,False,1.0,6.928,0.0,classic_dct_jnd,0,464,640,729.8141,crop_phase_miss
5,000000154705.jpg,JND,rotate_1deg,43.90087871320037,0.9940049923306542,,False,False,1.0,3.564,0.0,classic_dct_jnd,0,464,640,729.8141,crop_phase_miss
5,000000154705.jpg,Tile_only,real_top30_resize,41.89838847154916,0.9762447542256708,,False,False,1.0,22.895,0.0,fixed_grid_tile,0,464,640,729.8141,crop_phase_miss
5,000000154705.jpg,Tile_only,rotate_1deg,41.89838847154916,0.9762447542256708,,False,False,1.0,23.292,1.0,fixed_grid_tile,1,464,640,729.8141,crop_phase_miss
5,000000154705.jpg,Tile,real_top30_resize,42.86076053928333,0.9876460805422939,,False,False,1.0,21.175,0.0,fixed_grid_tile,0,464,640,729.8141,crop_phase_miss
5,000000154705.jpg,Tile,rotate_1deg,42.86076053928333,0.9876460805422939,,False,False,1.0,23.416,1.0,fixed_grid_tile,2,464,640,729.8141,crop_phase_miss
5,000000154705.jpg,Sync,real_top30_resize,42.22298714802409,0.9858223149114759,,False,False,1.0,44.458,0.0,fixed_grid_sync,0,464,640,729.8141,sync_fail
5,000000154705.jpg,Sync,rotate_1deg,42.22298714802409,0.9858223149114759,,False,False,1.0,49.877,0.0,fixed_grid_sync,0,464,640,729.8141,sync_fail
5,000000154705.jpg,Full,real_top30_resize,38.770811678923394,0.9698747658640994,,False,False,1.0,752.724,0.0,phase_search_timeout,15,464,640,729.8141,crop_phase_miss
5,000000154705.jpg,Full,rotate_1deg,38.770811678923394,0.9698747658640994,,False,False,1.0,748.49,0.0,phase_search_timeout,15,464,640,729.8141,crop_phase_miss
6,000000181859.jpg,Base,real_top30_resize,45.876736183716886,0.9883249451148386,,False,False,1.0,4.083,0.0,classic_dct,0,640,426,184.7039,crop_phase_miss
6,000000181859.jpg,Base,rotate_1deg,45.876736183716886,0.9883249451148386,,False,False,1.0,1.995,0.0,classic_dct,0,640,426,184.7039,crop_phase_miss
6,000000181859.jpg,JND,real_top30_resize,47.034506751162304,0.9934276801359379,,False,False,1.0,2.271,0.0,classic_dct_jnd,0,640,426,184.7039,crop_phase_miss
